C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_39_489.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_39_489.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_39_489.jpg, 0, 1, 0, 3.777241
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_39_594.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_39_594.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_39_594.jpg, 0, 1, 0, 5.178433
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_39_697.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_39_697.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_39_697.jpg, -0.3109347, 1, 0, 6.314191
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_39_804.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_39_804.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_39_804.jpg, -0.3290202, 1, 0, 7.427993
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_39_907.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_39_907.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_39_907.jpg, -0.04121013, 1, 0, 8.559976
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_40_010.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_40_010.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_40_010.jpg, 0, 1, 0, 9.676658
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_40_112.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_40_112.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_40_112.jpg, 0, 1, 0, 11.00772
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_40_213.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_40_213.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_40_213.jpg, 0, 1, 0, 11.85693
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_40_317.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_40_317.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_40_317.jpg, -0.307137, 1, 0, 13.05363
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_40_420.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_40_420.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_40_420.jpg, -0.6016713, 1, 0, 13.97855
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_40_521.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_40_521.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_40_521.jpg, -0.3448114, 1, 0, 15.28017
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_40_622.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_40_622.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_40_622.jpg, -0.03854107, 1, 0, 16.10786
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_40_724.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_40_724.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_40_724.jpg, -0.027222, 1, 0, 17.35928
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_40_828.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_40_828.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_40_828.jpg, -0.3221697, 1, 0, 18.17191
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_40_936.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_40_936.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_40_936.jpg, 0, 1, 0, 19.41776
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_41_038.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_41_038.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_41_038.jpg, 0, 1, 0, 20.54163
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_41_139.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_41_139.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_41_139.jpg, -0.2858694, 1, 0, 21.43579
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_41_247.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_41_247.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_41_247.jpg, -0.2462343, 1, 0, 22.40018
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_41_349.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_41_349.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_41_349.jpg, 0, 1, 0, 23.3536
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_41_451.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_41_451.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_41_451.jpg, -0.3091401, 1, 0, 24.50019
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_41_555.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_41_555.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_41_555.jpg, -0.3359329, 1, 0, 25.3621
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_41_660.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_41_660.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_41_660.jpg, -0.04192985, 1, 0, 26.31986
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_41_762.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_41_762.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_41_762.jpg, 0, 1, 0, 27.25105
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_41_862.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_41_862.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_41_862.jpg, -0.2833071, 1, 0, 28.1598
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_41_965.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_41_965.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_41_965.jpg, -0.1980366, 1, 0, 29.01315
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_42_067.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_42_067.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_42_067.jpg, 0, 1, 0, 29.92638
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_42_170.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_42_170.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_42_170.jpg, 0, 1, 0, 30.19016
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_42_272.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_42_272.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_42_272.jpg, 0, 1, 0, 30.19071
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_42_377.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_42_377.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_42_377.jpg, 0, 1, 0, 30.19029
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_42_479.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_42_479.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_42_479.jpg, 0, 1, 0, 30.19028
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_42_578.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_42_578.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_42_578.jpg, -0.044505, 1, 0, 30.18983
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_42_684.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_42_684.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_42_684.jpg, -0.3583408, 1, 0, 30.16055
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_42_789.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_42_789.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_42_789.jpg, -0.1073779, 1, 0, 30.19155
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_42_893.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_42_893.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_42_893.jpg, 0, 1, 0, 30.18978
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_42_993.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_42_993.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_42_993.jpg, -0.3025617, 1, 0, 30.1715
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_43_100.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_43_100.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_43_100.jpg, -0.468951, 1, 0, 30.15589
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_43_206.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_43_206.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_43_206.jpg, -0.1725454, 1, 0, 30.19391
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_43_310.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_43_310.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_43_310.jpg, 0, 1, 0, 30.18848
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_43_418.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_43_418.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_43_418.jpg, -0.2565207, 1, 0, 30.18117
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_43_523.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_43_523.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_43_523.jpg, 0, 1, 0, 30.18908
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_43_630.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_43_630.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_43_630.jpg, 0, 1, 0, 30.19012
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_43_729.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_43_729.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_43_729.jpg, 0, 1, 0, 30.19029
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_43_837.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_43_837.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_43_837.jpg, 0, 1, 0, 30.19038
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_43_941.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_43_941.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_43_941.jpg, 0, 1, 0, 30.1903
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_44_046.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_44_046.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_44_046.jpg, 0, 1, 0, 30.19032
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_44_151.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_44_151.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_44_151.jpg, 0, 1, 0, 30.19034
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_44_254.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_44_254.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_44_254.jpg, 0, 1, 0, 30.19031
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_44_355.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_44_355.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_44_355.jpg, 0, 1, 0, 30.1899
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_44_456.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_44_456.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_44_456.jpg, 0, 1, 0, 30.19124
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_44_561.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_44_561.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_44_561.jpg, 0, 1, 0, 30.18984
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_44_666.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_44_666.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_44_666.jpg, 0, 1, 0, 30.19084
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_44_769.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_44_769.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_44_769.jpg, 0, 1, 0, 30.19008
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_44_874.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_44_874.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_44_874.jpg, -0.2533446, 1, 0, 30.17399
C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\center_2020_09_18_17_42_44_976.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\left_2020_09_18_17_42_44_976.jpg, C:\Users\Neha Gupta.DESKTOP-23F4KUG\Downloads\simulator-windows-64\IMG\right_2020_09_18_17_42_44_976.jpg, 0, 1, 0, 30.1892
